@RELATION toneClassifier
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {1,2,3,4}

@DATA
0.025652,0.032173,2.348709,0.081283,0.140936,0.074666,0.010247,0.053395,-27.734994,2.959008,-1.721130,0.718078,-0.006386,0.009781,0.794144,0.101248,-0.230663,0.047002,0.066929,-0.194290,0.095137,0.004324,0.015168,0.010647,0.068727,0.016876,0.019024,0.013267,0.027339,0.003691,0.010982,0.025459,0.003926,0.022063,0.002976,0.025074,0.201165,0.014876,0.021864,0.029868,0.002679,0.002476,1.297322,0.303457,0.178231,0.151272,0.253012,0.235505,0.221125,0.190293,0.139213,0.118106,0.066550,0.100457,0.127023,0.003527,0.006363,0.006828,0.012960,0.005376,0.006118,0.007639,0.014382,0.002840,0.007419,0.007944,0.004858,0.002965,4
0.183866,0.039672,3.048767,0.215153,0.184698,1.092066,0.011151,0.318889,-28.173862,1.019331,-0.888434,0.303253,0.572852,-0.352138,0.132573,0.021252,-0.181271,-0.046483,0.141089,-0.085092,-0.188624,0.006877,0.019142,0.005119,0.085643,0.009143,0.007968,0.009108,0.022997,0.003116,0.003463,0.015544,0.007497,0.029350,0.202973,0.057817,0.222234,0.180634,0.070053,1.348931,0.010231,0.363118,4.863739,1.776328,1.165101,0.567056,0.592146,0.364369,0.282393,0.344764,0.473149,0.327986,0.199374,0.289012,0.378001,0.006721,0.022884,0.006821,0.083063,0.010162,0.009160,0.016704,0.033369,0.003054,0.002650,0.019051,0.015359,0.019682,4
0.069807,0.033936,3.086618,0.126697,0.161166,0.531673,0.016234,0.103675,-26.399679,2.152638,0.143479,-0.957252,0.036252,-0.264738,0.019659,-0.188488,-0.183875,0.081293,0.020203,0.120274,-0.127586,0.014544,0.030514,0.006324,0.026377,0.007958,0.016925,0.009405,0.020611,0.011690,0.035945,0.031046,0.002629,0.023666,0.085967,0.027317,0.353080,0.079887,0.037852,0.387339,0.006871,0.120461,2.197701,0.837668,0.440575,0.378397,0.328501,0.319921,0.327927,0.194200,0.171268,0.206743,0.324299,0.271839,0.282949,0.014835,0.021024,0.007770,0.010410,0.016476,0.014187,0.019121,0.012399,0.018294,0.031534,0.024199,0.005169,0.006462,4
0.069807,0.033936,3.086618,0.126697,0.161166,0.531673,0.016234,0.103675,-26.399679,2.152638,0.143479,-0.957252,0.036252,-0.264738,0.019659,-0.188488,-0.183875,0.081293,0.020203,0.120274,-0.127586,0.014544,0.030514,0.006324,0.026377,0.007958,0.016925,0.009405,0.020611,0.011690,0.035945,0.031046,0.002629,0.023666,0.085967,0.027317,0.353080,0.079887,0.037852,0.387339,0.006871,0.120461,2.197701,0.837668,0.440575,0.378397,0.328501,0.319921,0.327927,0.194200,0.171268,0.206743,0.324299,0.271839,0.282949,0.014835,0.021024,0.007770,0.010410,0.016476,0.014187,0.019121,0.012399,0.018294,0.031534,0.024199,0.005169,0.006462,4
0.066254,0.016708,2.795340,0.148181,0.205656,0.476118,0.022858,0.112619,-28.513939,2.460662,0.559206,0.343195,-0.017658,-0.000575,0.230708,0.041789,0.014221,-0.112987,-0.241854,-0.073863,-0.162884,0.004641,0.028484,0.004359,0.067276,0.003683,0.036702,0.001568,0.019214,0.001381,0.003991,0.060164,0.000665,0.030772,0.072932,0.029879,0.147936,0.062504,0.023167,0.577155,0.005289,0.132326,2.217631,0.788610,0.361179,0.175682,0.139973,0.131675,0.165680,0.171042,0.147888,0.090279,0.130451,0.077709,0.090844,0.004294,0.023131,0.007486,0.032869,0.005471,0.022534,0.001723,0.014050,0.001766,0.006075,0.011423,0.000403,0.006934,4
0.084283,0.023858,2.947067,0.151228,0.200726,0.501650,0.009467,0.156833,-29.474374,2.592283,0.096219,0.282068,0.334409,0.046590,0.173201,0.136109,0.046350,-0.071376,-0.042035,-0.106226,-0.024782,0.004707,0.017207,0.008741,0.094006,0.005676,0.006951,0.003004,0.072375,0.001488,0.003495,0.022238,0.000968,0.035079,0.095132,0.035952,0.224272,0.086951,0.040972,0.625153,0.005548,0.185088,2.706463,1.076078,0.497157,0.259372,0.401332,0.274681,0.204850,0.188803,0.183121,0.210635,0.147637,0.200394,0.249404,0.005264,0.012155,0.010202,0.059626,0.007351,0.008946,0.005682,0.023078,0.002052,0.003760,0.013480,0.001237,0.012097,4
0.082734,0.027161,2.926451,0.136484,0.161738,0.524653,0.015622,0.173334,-28.848674,3.540669,-0.517455,-0.714946,0.156948,-0.081832,0.153324,0.191620,0.167922,-0.050548,-0.260265,-0.067706,-0.097251,0.012140,0.039084,0.024730,0.089662,0.012140,0.016826,0.007210,0.020615,0.001462,0.011888,0.016878,0.002197,0.032789,0.066965,0.035816,0.296945,0.083334,0.049993,0.535588,0.009947,0.156620,2.539229,0.954355,0.732499,0.451973,0.483715,0.313679,0.283395,0.332685,0.195937,0.250802,0.295147,0.246827,0.316006,0.008157,0.016812,0.026240,0.061660,0.017403,0.022100,0.011382,0.015816,0.001751,0.013457,0.012975,0.002411,0.011512,4
0.052787,0.049202,2.679131,0.108792,0.168207,0.382233,0.012476,0.085180,-27.678338,3.768254,-0.015297,-0.322179,-0.292423,-0.134689,-0.175873,-0.010587,0.046288,0.351817,0.095043,0.022821,-0.038502,0.011307,0.018285,0.005482,0.041830,0.003605,0.014673,0.001326,0.033360,0.001304,0.022700,0.074193,0.000688,0.025336,0.053596,0.063549,0.313018,0.059780,0.038180,0.524566,0.008023,0.096661,1.751871,1.499308,0.185010,0.327516,0.230589,0.121585,0.237289,0.169573,0.188667,0.224141,0.187211,0.177526,0.085539,0.007359,0.013104,0.005227,0.015338,0.002642,0.011280,0.000853,0.019448,0.001252,0.020570,0.035490,0.000775,0.007756,4
0.028166,0.128328,2.926628,0.088853,0.153491,0.093550,0.018512,0.038533,-24.113597,2.808738,-0.804836,0.016933,-0.156791,-0.339071,0.620978,0.362005,-0.708466,0.277768,0.009163,-0.058012,0.043246,0.007966,0.013661,0.013055,0.035326,0.018505,0.031106,0.020210,0.027381,0.003257,0.015225,0.043688,0.000415,0.026897,0.015101,0.136548,0.354925,0.031168,0.038591,0.106702,0.017104,0.016154,2.314708,0.730773,0.667487,0.422300,0.606413,0.342842,0.291060,0.218264,0.320883,0.194899,0.277558,0.195583,0.197011,0.010161,0.011663,0.030499,0.036654,0.015105,0.029482,0.024384,0.022015,0.005294,0.019347,0.053934,0.000433,0.009642,4
0.026223,0.073413,2.954156,0.086959,0.149659,0.148787,0.014343,0.035603,-25.045566,2.774902,0.544850,0.070486,-0.241496,0.150843,0.337989,-0.050585,0.273519,-0.003807,-0.120780,0.097806,-0.205731,0.006232,0.036752,0.011838,0.056191,0.009197,0.011617,0.001519,0.037141,0.001949,0.013210,0.049720,0.000644,0.027755,0.027641,0.069917,0.241839,0.030182,0.025786,0.202372,0.009309,0.034732,3.377707,1.131770,0.817670,0.400632,0.599648,0.228972,0.217407,0.165079,0.267116,0.233167,0.249980,0.171999,0.227903,0.009032,0.037364,0.021733,0.032729,0.014984,0.016583,0.002245,0.033038,0.002877,0.016812,0.030835,0.000749,0.007967,4
0.026708,0.050050,2.965937,0.078717,0.133414,0.088569,0.021140,0.038520,-25.981983,2.713846,-0.665275,0.093371,0.042755,-0.547055,0.145594,0.178787,-0.128701,-0.139079,-0.022297,-0.238038,-0.190653,0.017374,0.035299,0.007950,0.106635,0.009800,0.018476,0.009592,0.023855,0.001469,0.007099,0.029010,0.001441,0.040817,0.015283,0.065084,0.371917,0.024657,0.039876,0.065408,0.019296,0.017926,4.081065,0.902886,0.802048,0.447327,0.371543,0.376299,0.287071,0.324082,0.553058,0.315016,0.225743,0.195368,0.276516,0.030750,0.027201,0.007044,0.219696,0.015947,0.026934,0.016900,0.023556,0.002130,0.009221,0.022351,0.001399,0.056747,4
0.021413,0.074417,2.746645,0.072086,0.145758,0.032444,0.022959,0.030024,-26.148275,3.992541,-0.893145,-0.844330,0.183563,-0.035386,-0.030962,-0.012605,0.368962,-0.010883,-0.198392,-0.193951,-0.055500,0.029330,0.038479,0.016559,0.046029,0.013572,0.018657,0.007625,0.023935,0.002238,0.008183,0.041579,0.010394,0.027093,0.009611,0.088532,0.583063,0.023257,0.033153,0.027827,0.013289,0.006683,2.823420,0.736202,0.946240,0.422069,0.274013,0.280294,0.309027,0.215402,0.147982,0.246013,0.322144,0.355255,0.362762,0.034280,0.025421,0.022934,0.045262,0.030426,0.017182,0.009752,0.020895,0.003131,0.006429,0.030187,0.017870,0.008400,4
0.025363,0.078923,2.944791,0.094519,0.164408,0.093098,0.012903,0.039245,-23.960695,3.066281,-0.823085,-0.182698,0.071457,-0.194235,0.171410,0.453588,-0.191231,-0.172268,-0.240828,-0.019633,-0.084583,0.010982,0.037718,0.023098,0.034247,0.024673,0.028418,0.003531,0.020339,0.002097,0.008950,0.033762,0.002104,0.024185,0.010036,0.074507,0.352639,0.027594,0.038710,0.067315,0.006369,0.012041,2.377645,0.732920,0.410362,0.436631,0.427665,0.276726,0.248191,0.320208,0.558049,0.206735,0.288829,0.250550,0.226981,0.013277,0.028810,0.028742,0.023293,0.032748,0.033717,0.003610,0.013455,0.002547,0.011616,0.025700,0.002360,0.006024,4
0.011447,0.058621,2.617164,0.068067,0.151679,0.019032,0.015895,0.018132,-28.445291,4.595598,0.161146,-0.142853,0.180823,0.181857,-0.211563,-0.140759,0.365844,0.364619,0.172762,-0.146138,-0.000593,0.008692,0.016650,0.003566,0.107691,0.001448,0.011176,0.000835,0.036051,0.001378,0.013296,0.056162,0.000347,0.039159,0.010788,0.051894,0.233928,0.017938,0.024791,0.014889,0.006842,0.002566,1.744128,0.361738,0.359515,0.293367,0.222943,0.215767,0.304026,0.139352,0.168644,0.165702,0.156316,0.174546,0.153351,0.005284,0.009418,0.004835,0.035158,0.001515,0.010508,0.001626,0.027290,0.003218,0.018298,0.031488,0.000214,0.007547,4
0.034201,0.082790,2.875971,0.093703,0.153927,0.092508,0.014323,0.045170,-24.722727,2.386226,-1.516177,0.003235,0.601539,0.068157,0.054741,0.095768,-0.207688,0.078526,-0.228548,0.044490,-0.115600,0.012651,0.012295,0.006087,0.040820,0.028201,0.018042,0.007177,0.012462,0.007062,0.010792,0.043551,0.009825,0.023042,0.008472,0.088262,0.342872,0.032663,0.049716,0.062429,0.009073,0.014610,2.499254,1.231389,0.517602,0.887122,0.589632,0.411464,0.276851,0.339135,0.241611,0.194408,0.377165,0.238697,0.203670,0.014780,0.009494,0.005408,0.058244,0.032685,0.020186,0.006720,0.008395,0.014197,0.012317,0.039533,0.012000,0.014606,4
0.024155,0.069756,2.996979,0.074897,0.128934,0.077968,0.010051,0.041251,-24.745976,2.781278,-1.169005,-0.205650,0.710399,-0.077788,0.234787,0.012327,-0.191985,-0.007595,-0.189064,0.108080,-0.083316,0.007382,0.016121,0.007602,0.054642,0.041384,0.011868,0.002889,0.021359,0.008256,0.012162,0.051211,0.003691,0.028949,0.005823,0.073112,0.187124,0.020792,0.042992,0.026577,0.006368,0.010133,2.491722,0.715349,0.485876,0.806345,0.475639,0.436940,0.219453,0.218150,0.208047,0.382520,0.226805,0.172293,0.145224,0.006826,0.009828,0.008029,0.067893,0.047852,0.007430,0.002496,0.018036,0.007937,0.009201,0.037437,0.004607,0.014646,4
0.027173,0.103487,2.896587,0.091991,0.158097,0.073043,0.013232,0.037589,-24.133667,2.911116,-1.168073,-0.291933,0.979228,-0.251690,0.015901,0.176614,0.070791,-0.126342,0.039610,0.115674,-0.132465,0.026062,0.028292,0.019441,0.025254,0.008161,0.033761,0.006407,0.014694,0.001862,0.008847,0.038651,0.010052,0.022196,0.007276,0.098186,0.467946,0.027362,0.046253,0.028719,0.009167,0.008838,2.630339,0.598206,0.511151,0.451213,0.988285,0.362049,0.185532,0.293446,0.284434,0.282268,0.177473,0.278262,0.209069,0.021524,0.018770,0.020443,0.031560,0.014897,0.039967,0.010147,0.011781,0.001172,0.010902,0.020485,0.017314,0.007497,4
0.023071,0.126363,3.071747,0.090550,0.160663,0.094860,0.018432,0.028960,-24.089882,3.023933,-0.459446,-0.630490,-0.349138,0.120627,0.290148,0.279360,-0.076742,0.094015,-0.058099,0.002198,-0.070748,0.007079,0.026046,0.020048,0.037788,0.034088,0.018107,0.008076,0.014484,0.002387,0.014136,0.061435,0.000698,0.031578,0.005759,0.111064,0.268846,0.025983,0.040831,0.085130,0.015847,0.008929,2.079076,0.800277,0.905040,0.391162,0.362661,0.478324,0.577834,0.386004,0.455300,0.379706,0.246809,0.298984,0.175485,0.005124,0.026404,0.026131,0.031573,0.040530,0.022881,0.013041,0.011638,0.004004,0.016501,0.070500,0.001176,0.011123,4
0.017020,0.106006,2.974047,0.078950,0.151453,0.041203,0.021768,0.020640,-25.317793,3.431552,0.198306,-0.163282,-0.377250,-0.484648,0.098651,0.084483,0.040644,0.083052,-0.201362,-0.150354,-0.232223,0.022546,0.039279,0.018994,0.058455,0.005717,0.010598,0.000657,0.023482,0.001290,0.017788,0.065664,0.000421,0.036705,0.004020,0.106914,0.351811,0.033216,0.051941,0.021776,0.018310,0.005102,3.149445,0.703538,0.991775,0.542393,0.383277,0.390854,0.521235,0.386251,0.191619,0.298258,0.268604,0.221770,0.273643,0.029859,0.028083,0.029866,0.079263,0.009484,0.015383,0.000711,0.018705,0.002485,0.031361,0.056303,0.000630,0.014999,4
0.043425,0.029778,2.843325,0.090770,0.127092,0.295922,0.009101,0.075840,-25.518349,1.500462,-1.306669,0.758865,0.578643,-0.034719,0.296561,0.281106,-0.391482,0.275568,-0.210738,0.041911,0.032411,0.008190,0.024511,0.005719,0.032182,0.011454,0.012372,0.008730,0.025040,0.005409,0.007264,0.028315,0.006542,0.015992,0.017638,0.032984,0.268801,0.022468,0.025016,0.229827,0.005525,0.023269,2.270068,0.777802,0.400529,0.168946,0.251823,0.189618,0.180406,0.170788,0.194304,0.196438,0.198193,0.162766,0.173517,0.010055,0.021360,0.003441,0.020006,0.010207,0.008363,0.005942,0.018263,0.004274,0.005537,0.022264,0.007874,0.006147,4
0.037973,0.078780,3.096376,0.102153,0.164880,0.074398,0.016998,0.058094,-25.372664,1.395703,-1.405006,0.551309,-0.243745,-0.178557,-0.587699,-0.305518,0.147477,-0.106608,0.187470,-0.051214,-0.155308,0.011928,0.021500,0.010187,0.045011,0.001946,0.008692,0.002115,0.017702,0.004199,0.041054,0.028287,0.004129,0.027662,0.007505,0.098326,0.243510,0.021630,0.029537,0.050974,0.008539,0.018270,2.603290,1.233431,1.156029,0.790856,0.497758,0.659452,0.243860,0.232336,0.330699,0.443685,0.424441,0.429360,0.357613,0.014978,0.027086,0.017807,0.049676,0.002072,0.009358,0.002921,0.028549,0.003969,0.056893,0.031742,0.005659,0.012467,4
0.054096,0.052109,3.148175,0.113073,0.148380,0.330034,0.017809,0.074442,-26.161020,2.876652,-0.137457,0.151842,-0.207953,0.010017,-0.002575,-0.389757,-0.039645,-0.077197,-0.106965,0.076379,-0.215974,0.004786,0.079407,0.002191,0.027498,0.002183,0.014341,0.002027,0.026087,0.001171,0.023504,0.042830,0.000454,0.038731,0.070858,0.040574,0.148394,0.069230,0.039786,0.382945,0.014878,0.100194,1.743586,0.776553,0.307593,0.346208,0.327743,0.394004,0.237670,0.375521,0.226318,0.296811,0.311194,0.329582,0.356371,0.005891,0.053817,0.003559,0.031678,0.003302,0.025749,0.004126,0.030441,0.001290,0.029270,0.048830,0.000352,0.011710,4
0.012643,0.181398,3.017768,0.087851,0.169170,0.038549,0.022825,0.016533,-24.751877,3.534755,0.289706,0.379324,-0.129664,-0.103643,0.179894,0.191848,-0.106111,0.044231,-0.182988,-0.224677,-0.300514,0.023180,0.054540,0.006381,0.027578,0.005795,0.008401,0.001056,0.041004,0.000255,0.004492,0.078550,0.000406,0.036683,0.005197,0.174585,0.291683,0.038452,0.047690,0.033486,0.013714,0.005616,3.404362,0.780740,0.755211,0.335037,0.394584,0.422837,0.346625,0.240995,0.213208,0.171706,0.269945,0.229988,0.227241,0.038263,0.045504,0.014401,0.023466,0.011980,0.014547,0.001496,0.049520,0.000227,0.007409,0.052647,0.000532,0.008122,4
0.018659,0.054164,2.939930,0.069371,0.138608,0.023844,0.027779,0.027988,-27.329851,3.824970,-0.939498,-1.053693,0.084118,0.038885,0.349688,-0.126480,0.152890,-0.124126,0.099363,-0.210383,-0.193112,0.020608,0.028481,0.020529,0.151025,0.029583,0.012093,0.004350,0.031333,0.007332,0.012308,0.018596,0.001307,0.052282,0.006575,0.059124,0.287904,0.026230,0.043675,0.019650,0.024230,0.010901,4.386633,0.864409,0.925084,0.426688,0.527311,0.178501,0.230821,0.296512,0.250944,0.310666,0.173853,0.248944,0.258027,0.020995,0.023624,0.032041,0.256199,0.042875,0.016266,0.006237,0.028589,0.009440,0.010071,0.014999,0.002295,0.066100,4
0.051599,0.025798,2.810637,0.101997,0.146248,0.261479,0.011315,0.075967,-25.433882,0.996156,-1.419275,0.347555,-0.077716,0.237246,0.255067,-0.164022,-0.253953,0.118561,-0.357186,-0.020859,-0.283955,0.005523,0.013906,0.007539,0.023874,0.006183,0.020184,0.014392,0.013604,0.019074,0.009235,0.015331,0.006058,0.012755,0.016671,0.034073,0.312245,0.031807,0.033824,0.286783,0.006539,0.028281,2.249375,1.105331,0.937511,0.556406,0.444408,0.592623,0.270517,0.251434,0.221774,0.320491,0.319588,0.322596,0.243406,0.003605,0.011694,0.005923,0.026339,0.005418,0.019695,0.014081,0.008376,0.024062,0.008142,0.009887,0.005822,0.006872,4
0.047713,0.035183,2.942173,0.109441,0.163612,0.310039,0.015607,0.061562,-25.983912,2.198620,-1.310941,-0.119895,0.879727,-0.043523,0.176483,0.258789,-0.189702,-0.310087,-0.019993,0.107709,-0.233216,0.004375,0.020981,0.015080,0.029799,0.011866,0.010024,0.009588,0.028538,0.008218,0.013522,0.037860,0.003417,0.019323,0.035356,0.045947,0.304714,0.037953,0.030098,0.456490,0.008958,0.046864,2.991671,1.226879,0.714462,0.379632,0.204266,0.330410,0.278912,0.171619,0.173780,0.189007,0.288985,0.276078,0.255882,0.003305,0.011582,0.015785,0.027845,0.011788,0.007169,0.008146,0.030430,0.008425,0.021105,0.050010,0.002940,0.012694,4
0.042090,0.046859,3.040512,0.117831,0.172301,0.296163,0.017761,0.050789,-25.589210,1.674556,0.113671,-0.359444,-0.704387,0.388313,0.114849,0.187208,-0.167466,-0.027591,-0.078300,-0.167193,-0.298752,0.011710,0.028494,0.027473,0.030305,0.011721,0.020642,0.005279,0.029622,0.006768,0.007236,0.033131,0.001993,0.024700,0.025867,0.063641,0.214244,0.029461,0.031639,0.298295,0.014546,0.039734,3.363057,1.539431,0.986102,0.585054,0.413008,0.461609,0.380736,0.393489,0.244721,0.183008,0.183132,0.308423,0.312082,0.013076,0.030261,0.035281,0.028217,0.019795,0.035332,0.004808,0.038456,0.009080,0.012739,0.037814,0.003337,0.011990,4
0.038112,0.029256,2.928527,0.103815,0.168366,0.250907,0.015461,0.049924,-25.950091,2.905773,-0.534626,-0.083340,0.315895,-0.179856,0.168708,0.376073,-0.153557,-0.253768,-0.255227,0.104489,-0.226752,0.009472,0.039113,0.018152,0.021322,0.016719,0.027016,0.004545,0.034887,0.002346,0.004184,0.043351,0.001500,0.023615,0.034767,0.042508,0.274713,0.038886,0.034594,0.386617,0.008837,0.047241,2.378199,1.146253,0.805258,0.463364,0.356345,0.243039,0.405878,0.195684,0.311592,0.307139,0.246359,0.329663,0.241004,0.010425,0.030818,0.022643,0.015751,0.022624,0.025232,0.004102,0.032060,0.002974,0.004098,0.039567,0.002415,0.009876,4
0.069700,0.081143,2.994549,0.151264,0.173598,0.529618,0.014009,0.092501,-24.959909,1.449153,1.206741,-0.467955,-0.222956,0.103858,0.056810,0.157166,-0.046770,-0.133207,0.069491,0.008587,-0.184012,0.011102,0.044895,0.007357,0.020485,0.003201,0.007354,0.001259,0.034910,0.000921,0.011267,0.040012,0.000819,0.026557,0.072203,0.086084,0.258501,0.068159,0.025719,0.489191,0.009416,0.114588,2.052545,1.477490,0.479770,0.532112,0.630170,0.552528,0.288254,0.265138,0.232843,0.220782,0.295018,0.450833,0.308531,0.019770,0.059833,0.015321,0.021765,0.006123,0.008373,0.000936,0.042555,0.001395,0.027055,0.049418,0.000872,0.016747,4
0.062958,0.055592,2.899794,0.139351,0.172072,0.429724,0.022853,0.091004,-26.566231,2.424204,1.144724,-0.119744,-0.081742,-0.080863,-0.118558,0.198966,-0.067697,0.011225,-0.067546,-0.018943,-0.211062,0.007032,0.033276,0.003288,0.022807,0.000906,0.015120,0.000947,0.055190,0.001996,0.003851,0.042071,0.000312,0.028418,0.075914,0.081987,0.261489,0.077145,0.034665,0.589568,0.016589,0.119619,3.055185,1.784448,0.553567,0.642887,0.372908,0.390407,0.235535,0.234924,0.350811,0.265972,0.304721,0.283877,0.271340,0.008369,0.053544,0.006823,0.018445,0.000723,0.026574,0.000882,0.058858,0.003310,0.003469,0.052104,0.000356,0.017386,4
0.050215,0.054825,3.004604,0.110933,0.157425,0.291557,0.019524,0.058420,-25.949364,2.995980,-0.826603,-0.958124,0.129301,-0.320953,0.188222,-0.075592,0.140352,-0.181145,-0.098107,-0.218513,-0.183549,0.016992,0.038362,0.018281,0.025053,0.022784,0.012603,0.005684,0.014030,0.006260,0.016899,0.027339,0.003227,0.021322,0.038248,0.080921,0.243962,0.057227,0.043662,0.320422,0.018177,0.045655,1.933677,1.636413,0.368956,0.998396,0.706458,0.306770,0.343966,0.464126,0.375625,0.289117,0.247758,0.311187,0.313081,0.018270,0.039557,0.023481,0.014587,0.041055,0.007771,0.005521,0.006834,0.007577,0.028898,0.024196,0.003514,0.010918,4
0.152594,0.038368,3.175183,0.190748,0.147017,0.600463,0.022227,0.193530,-28.027987,1.182009,-1.379820,0.694476,0.311063,-0.492397,0.019204,-0.083204,-0.196168,-0.004067,-0.013643,-0.094641,-0.169925,0.006112,0.013690,0.005312,0.015607,0.009804,0.010159,0.004491,0.016502,0.003943,0.004722,0.016714,0.012844,0.013972,0.101545,0.038843,0.098917,0.096121,0.034371,0.467136,0.013307,0.122871,2.966382,0.758770,0.946245,0.381372,0.310534,0.340853,0.232448,0.288798,0.208190,0.207332,0.412052,0.355701,0.186354,0.009645,0.014166,0.008352,0.016434,0.013978,0.012566,0.005342,0.019539,0.008293,0.008354,0.019257,0.022877,0.008019,4
0.091261,0.032925,2.858777,0.155142,0.173110,0.430121,0.018265,0.125063,-28.528418,1.360728,-1.872971,-0.374459,0.285019,0.018517,-0.104256,-0.125357,0.054264,0.041205,-0.098954,0.045109,0.074744,0.006274,0.009771,0.006061,0.122265,0.007479,0.010271,0.006110,0.010154,0.020933,0.007312,0.012705,0.017118,0.040319,0.078521,0.037463,0.116207,0.068245,0.019365,0.472667,0.010309,0.098825,3.117973,0.669086,0.636093,0.435406,0.491714,0.296457,0.187819,0.169352,0.144881,0.103085,0.229108,0.248044,0.235323,0.009256,0.012373,0.006699,0.145168,0.005007,0.009845,0.005467,0.009050,0.017783,0.010174,0.019891,0.020404,0.039392,4
0.144537,0.030258,2.949947,0.196478,0.160891,0.807098,0.011845,0.189634,-27.845307,1.315444,0.303540,-0.239507,-0.302088,0.161694,-0.143996,-0.202618,0.031421,-0.342985,0.239303,-0.192149,-0.021136,0.006115,0.025752,0.003005,0.026515,0.002963,0.013963,0.003834,0.018303,0.002458,0.013539,0.043024,0.003623,0.020530,0.093064,0.022357,0.304191,0.083299,0.020088,0.498988,0.008002,0.125796,2.504613,0.731227,0.637192,0.321285,0.294329,0.311540,0.214651,0.356387,0.142899,0.337667,0.266535,0.289272,0.252659,0.006568,0.025788,0.003486,0.021942,0.004168,0.013103,0.009032,0.025424,0.003793,0.021503,0.022522,0.008458,0.008464,4
0.140177,0.027400,3.109728,0.181052,0.146869,0.627691,0.013257,0.173460,-28.781959,2.151381,-0.320424,0.014224,0.309100,-0.386199,0.201750,-0.143997,-0.006258,-0.275721,-0.015947,0.012925,0.086964,0.005940,0.052399,0.002241,0.016658,0.003188,0.005277,0.005450,0.012519,0.003583,0.007932,0.055832,0.002019,0.028226,0.099037,0.021437,0.176603,0.089472,0.024775,0.454542,0.010571,0.118973,2.122524,0.806429,0.577143,0.201235,0.377232,0.258033,0.208062,0.296579,0.266126,0.227116,0.226003,0.196798,0.194671,0.008331,0.058166,0.002369,0.022927,0.004029,0.005762,0.011839,0.014887,0.006057,0.012071,0.035602,0.003889,0.009612,4
0.090334,0.032042,2.640467,0.130823,0.127588,0.522443,0.009724,0.123209,-26.836619,-0.495345,-0.663996,0.671939,-0.121027,-0.008957,-0.065723,-0.213872,0.124270,0.111340,-0.029560,0.147065,0.024524,0.004533,0.006163,0.004091,0.009574,0.006022,0.004976,0.006970,0.009348,0.007503,0.015194,0.015385,0.007007,0.008590,0.035851,0.041453,0.248078,0.043182,0.022339,0.371402,0.008066,0.052598,1.782960,0.975957,0.759741,0.583623,0.246139,0.209767,0.223517,0.220981,0.226029,0.198188,0.208909,0.196359,0.166954,0.004092,0.004040,0.005778,0.006827,0.004463,0.008633,0.007896,0.006006,0.005504,0.019128,0.017568,0.004825,0.005170,4
